Date,Currency,Mean,Buy,Sell
11/12/2020,EURO,128.3203,128.1847,128.4559
11/13/2020,EURO,128.7462,128.6147,128.8776
11/16/2020,EURO,129.0406,128.9076,129.1735
11/17/2020,EURO,129.3626,129.2329,129.4924
11/18/2020,EURO,129.7041,129.5676,129.8406
11/19/2020,EURO,129.7703,129.6376,129.9029
11/20/2020,EURO,129.4524,129.3206,129.5841
11/23/2020,EURO,129.8718,129.7371,130.0065
11/24/2020,EURO,130.3415,130.2071,130.4759
11/25/2020,EURO,130.2206,130.0888,130.3524
11/26/2020,EURO,130.6476,130.5129,130.7824
11/27/2020,EURO,130.9053,130.7682,131.0424
11/30/2020,EURO,131.1794,131.0424,131.3165
12/1/2020,EURO,131.6553,131.5188,131.7918
12/2/2020,EURO,131.6082,131.4753,131.7412
12/3/2020,EURO,133.2379,133.1,133.3759
12/4/2020,EURO,134.4438,134.3106,134.5771
12/7/2020,EURO,135.08,134.94,135.22
12/8/2020,EURO,135.2818,135.1435,135.42
12/9/2020,EURO,135.0271,134.8894,135.1647
12/10/2020,EURO,135.0344,134.9018,135.1671
12/11/2020,EURO,134.9232,134.7888,135.0576
12/14/2020,EURO,134.8818,134.7406,135.0229
12/15/2020,EURO,135.5515,135.4112,135.6918
12/16/2020,EURO,135.5097,135.3718,135.6476
12/17/2020,EURO,135.945,135.8071,136.0829
12/18/2020,EURO,136.3021,136.1653,136.4388
12/21/2020,EURO,136.4656,136.3271,136.6041
12/22/2020,EURO,135.0256,134.8888,135.1624
12/23/2020,EURO,133.7318,133.5929,133.8706
12/24/2020,EURO,132.6497,132.5118,132.7876
12/28/2020,EURO,132.6776,132.5406,132.8147
12/29/2020,EURO,132.7632,132.6282,132.8982
12/30/2020,EURO,133.5229,133.3882,133.6576
12/31/2020,EURO,133.895,133.7594,134.0306
1/4/2021,EURO,134.1779,134.0429,134.3129
1/5/2021,EURO,134.3674,134.2271,134.5076
1/6/2021,EURO,134.2697,134.1312,134.4082
1/7/2021,EURO,134.8753,134.7359,135.0147
1/8/2021,EURO,134.52,134.3806,134.6594
1/11/2021,EURO,134.2803,134.1424,134.4182
1/12/2021,EURO,133.6335,133.4988,133.7682
1/13/2021,EURO,133.2926,133.1565,133.4288
1/14/2021,EURO,133.7632,133.6241,133.9024
1/15/2021,EURO,133.9868,133.8488,134.1247
1/18/2021,EURO,133.7332,133.5953,133.8712
1/19/2021,EURO,132.93,132.7924,133.0676
1/20/2021,EURO,133.56,133.4212,133.6988
1/21/2021,EURO,133.5585,133.4224,133.6947
1/22/2021,EURO,133.3385,133.2024,133.4747
1/25/2021,EURO,133.7129,133.5759,133.85
1/26/2021,EURO,133.87,133.7365,134.0035
1/27/2021,EURO,133.6935,133.5547,133.8324
1/28/2021,EURO,133.3059,133.1682,133.4435
1/29/2021,EURO,133.16,133.0218,133.2982
2/1/2021,EURO,133.385,133.2512,133.5188
2/2/2021,EURO,133.0994,132.9624,133.2365
2/3/2021,EURO,132.2918,132.1588,132.4247
2/4/2021,EURO,131.9809,131.8453,132.1165
2/5/2021,EURO,131.6921,131.5582,131.8259
2/8/2021,EURO,131.3953,131.2606,131.53
2/9/2021,EURO,131.7582,131.6218,131.8947
2/10/2021,EURO,132.3982,132.2647,132.5318
2/11/2021,EURO,132.6547,132.5182,132.7912
2/12/2021,EURO,132.7915,132.6582,132.9247
2/15/2021,EURO,132.6629,132.5288,132.7971
2/16/2021,EURO,132.755,132.6176,132.8924
2/17/2021,EURO,132.8124,132.6759,132.9488
2/18/2021,EURO,132.0318,131.8971,132.1665
2/19/2021,EURO,132.2929,132.1547,132.4312
2/22/2021,EURO,132.9976,132.8629,133.1324
2/23/2021,EURO,132.9212,132.7829,133.0594
2/24/2021,EURO,133.2465,133.1076,133.3853
2/25/2021,EURO,133.4612,133.3253,133.5971
2/26/2021,EURO,133.8324,133.6947,133.97
3/1/2021,EURO,133.1862,133.0494,133.3229
3/2/2021,EURO,132.2391,132.1094,132.3688
3/3/2021,EURO,132.0568,131.9153,132.1982
3/4/2021,EURO,132.3806,132.2459,132.5153
3/5/2021,EURO,132.0359,131.9024,132.1694
3/8/2021,EURO,131.1674,131.0306,131.3041
3/9/2021,EURO,130.5529,130.4194,130.6865
3/10/2021,EURO,130.5797,130.4429,130.7165
3/11/2021,EURO,130.58,130.4459,130.7141
3/12/2021,EURO,130.9221,130.7888,131.0553
3/15/2021,EURO,130.8965,130.7641,131.0288
3/16/2021,EURO,130.8409,130.7071,130.9747
3/17/2021,EURO,130.9671,130.8335,131.1006
3/18/2021,EURO,130.7129,130.5776,130.8482
3/19/2021,EURO,131.0912,130.9547,131.2276
3/22/2021,EURO,130.8462,130.71,130.9824
3/23/2021,EURO,130.9218,130.7835,131.06
3/24/2021,EURO,130.6788,130.5424,130.8153
3/25/2021,EURO,130.1038,129.9706,130.2371
3/26/2021,EURO,129.7506,129.6141,129.8871
3/29/2021,EURO,129.3509,129.2165,129.4853
3/30/2021,EURO,129.2929,129.1635,129.4224
3/31/2021,EURO,128.6035,128.4718,128.7353
4/1/2021,EURO,128.5118,128.3806,128.6429
4/6/2021,EURO,127.9259,127.7918,128.06
4/7/2021,EURO,128.2815,128.1524,128.4106
4/8/2021,EURO,128.6329,128.4976,128.7682
4/9/2021,EURO,128.3497,128.2129,128.4865
4/12/2021,EURO,127.6421,127.5071,127.7771
4/13/2021,EURO,127.6112,127.4771,127.7453
4/14/2021,EURO,127.2362,127.1041,127.3682
4/15/2021,EURO,127.7812,127.6465,127.9159
4/16/2021,EURO,128.145,128.0106,128.2794
4/19/2021,EURO,128.76,128.6265,128.8935
4/20/2021,EURO,129.8859,129.7476,130.0241
4/21/2021,EURO,130.285,130.1482,130.4218
4/22/2021,EURO,130.1735,130.0365,130.3106
4/23/2021,EURO,130.7232,130.5847,130.8618
4/26/2021,EURO,130.9324,130.7959,131.0688
4/27/2021,EURO,130.6465,130.5124,130.7806
4/28/2021,EURO,130.2465,130.11,130.3829
4/29/2021,EURO,130.1612,130.0241,130.2982
4/30/2021,EURO,130.6282,130.4918,130.7647
5/3/2021,EURO,130.3803,130.2444,130.5163
5/4/2021,EURO,129.8029,129.6682,129.9376
5/5/2021,EURO,129.0147,128.8794,129.15
5/6/2021,EURO,128.5176,128.3841,128.6512
5/7/2021,EURO,127.9418,127.8071,128.0765
5/10/2021,EURO,128.8438,128.7106,128.9771
5/11/2021,EURO,129.5541,129.4194,129.6888
5/12/2021,EURO,129.7062,129.5694,129.8429
5/13/2021,EURO,129.7474,129.6082,129.8865
5/17/2021,EURO,129.4535,129.3188,129.5882
5/18/2021,EURO,130.4718,130.3394,130.6041
5/19/2021,EURO,131.2715,131.1329,131.41
5/20/2021,EURO,131.6874,131.5488,131.8259
5/21/2021,EURO,132.0147,131.8753,132.1541
5/24/2021,EURO,132.1982,132.0612,132.3353
5/25/2021,EURO,131.9215,131.7871,132.0559
5/26/2021,EURO,132.0559,131.9176,132.1941
5/27/2021,EURO,131.4471,131.3065,131.5876
5/28/2021,EURO,131.1994,131.0618,131.3371
5/31/2021,EURO,130.8832,130.7482,131.0182
6/2/2021,EURO,131.3009,131.17,131.4318
6/3/2021,EURO,131.3253,131.1906,131.46
6/4/2021,EURO,131.4368,131.3,131.5735
6/7/2021,EURO,130.9876,130.8506,131.1247
6/8/2021,EURO,131.3229,131.1876,131.4582
6/9/2021,EURO,131.4406,131.3094,131.5718
6/10/2021,EURO,131.6603,131.5206,131.8
6/11/2021,EURO,131.3471,131.2112,131.4829
6/14/2021,EURO,130.8806,130.7441,131.0171
6/15/2021,EURO,130.6465,130.5088,130.7841
6/16/2021,EURO,130.5968,130.4576,130.7359
6/17/2021,EURO,130.6535,130.5165,130.7906
6/18/2021,EURO,129.655,129.5171,129.7929
6/21/2021,EURO,128.6744,128.5365,128.8124
6/22/2021,EURO,128.3494,128.2135,128.4853
6/23/2021,EURO,128.2185,128.0841,128.3529
6/24/2021,EURO,128.7788,128.6435,128.9141
6/25/2021,EURO,128.6041,128.4682,128.74
6/28/2021,EURO,128.7018,128.5665,128.8371
6/29/2021,EURO,128.6153,128.4782,128.7524
6/30/2021,EURO,128.2265,128.09,128.3629
7/1/2021,EURO,128.2006,128.0671,128.3341
7/2/2021,EURO,128.1238,127.9912,128.2565
7/5/2021,EURO,127.7903,127.6576,127.9229
7/6/2021,EURO,128.0182,127.8882,128.1482
7/7/2021,EURO,127.9403,127.8088,128.0718
7/8/2021,EURO,127.6018,127.4682,127.7353
7/9/2021,EURO,127.8265,127.6912,127.9618
7/12/2021,EURO,127.945,127.8135,128.0765
7/13/2021,EURO,127.9276,127.7982,128.0571
7/14/2021,EURO,127.8709,127.7347,128.0071
7/15/2021,EURO,127.6821,127.5476,127.8165
7/16/2021,EURO,127.8962,127.7612,128.0312
7/19/2021,EURO,127.8124,127.6776,127.9471
7/21/2021,EURO,127.6503,127.5141,127.7865
7/22/2021,EURO,127.4826,127.3476,127.6176
7/23/2021,EURO,127.6532,127.52,127.7865
7/26/2021,EURO,127.4812,127.3453,127.6171
7/27/2021,EURO,127.9144,127.78,128.0488
7/28/2021,EURO,128.0306,127.8971,128.1641
7/29/2021,EURO,128.24,128.1076,128.3724
7/30/2021,EURO,128.6918,128.5576,128.8259
8/2/2021,EURO,129.0259,128.8912,129.1606
8/3/2021,EURO,129.0406,128.9082,129.1729
8/4/2021,EURO,128.9806,128.8453,129.1159
8/5/2021,EURO,129.0541,128.9212,129.1871
8/6/2021,EURO,128.7432,128.6112,128.8753
8/9/2021,EURO,128.4568,128.3312,128.5824
8/10/2021,EURO,127.9809,127.8471,128.1147
8/11/2021,EURO,127.7679,127.6347,127.9012
8/12/2021,EURO,127.9688,127.8324,128.1053
8/13/2021,EURO,128.1094,127.9794,128.2394
8/16/2021,EURO,128.3506,128.2171,128.4841
8/17/2021,EURO,128.7574,128.6306,128.8841
8/18/2021,EURO,128.745,128.6129,128.8771
8/19/2021,EURO,128.3468,128.2165,128.4771
8/20/2021,EURO,128.0912,127.9565,128.2259
8/23/2021,EURO,127.9156,127.7841,128.0471
8/24/2021,EURO,128.3774,128.2406,128.5141
8/25/2021,EURO,128.6844,128.5529,128.8159
8/26/2021,EURO,128.8344,128.7,128.9688
8/27/2021,EURO,129.0982,128.9635,129.2329
8/30/2021,EURO,129.1341,129.0018,129.2665
8/31/2021,EURO,129.5944,129.4647,129.7241
9/1/2021,EURO,130.0532,129.9212,130.1853
9/2/2021,EURO,130.0262,129.8918,130.1606
9/3/2021,EURO,130.2579,130.1247,130.3912
9/6/2021,EURO,130.5856,130.4494,130.7218
9/7/2021,EURO,130.5912,130.4529,130.7294
9/8/2021,EURO,130.5053,130.3682,130.6424
9/9/2021,EURO,130.2662,130.1282,130.4041
9/10/2021,EURO,130.0241,129.8906,130.1576
9/13/2021,EURO,129.9841,129.8535,130.1147
9/14/2021,EURO,129.5332,129.4006,129.6659
9/15/2021,EURO,129.8285,129.6929,129.9641
9/16/2021,EURO,130.0632,129.9324,130.1941
9/17/2021,EURO,129.6676,129.5324,129.8029
9/20/2021,EURO,129.7715,129.6376,129.9053
9/21/2021,EURO,129.3703,129.2365,129.5041
9/22/2021,EURO,129.4391,129.3071,129.5712
9/23/2021,EURO,129.4947,129.3612,129.6282
9/24/2021,EURO,129.3276,129.1953,129.46
9/27/2021,EURO,129.4585,129.3259,129.5912
9/28/2021,EURO,129.2518,129.1194,129.3841
9/29/2021,EURO,129.1147,128.9812,129.2482
9/30/2021,EURO,129.0085,128.8782,129.1388
10/1/2021,EURO,128.3759,128.2476,128.5041
10/4/2021,EURO,128.3429,128.2088,128.4771
10/5/2021,EURO,128.6438,128.5135,128.7741
10/6/2021,EURO,128.3903,128.2582,128.5224
10/7/2021,EURO,127.7847,127.6524,127.9171
10/8/2021,EURO,127.8988,127.7688,128.0288
10/12/2021,EURO,127.9332,127.8024,128.0641
10/13/2021,EURO,127.9071,127.7747,128.0394
10/14/2021,EURO,127.9885,127.8529,128.1241
10/15/2021,EURO,128.6315,128.5012,128.7618
10/18/2021,EURO,128.6426,128.5135,128.7718
10/19/2021,EURO,128.6053,128.4735,128.7371
10/21/2021,EURO,129.355,129.2253,129.4847
10/22/2021,EURO,129.3241,129.1953,129.4529
10/25/2021,EURO,129.2897,129.1612,129.4182
10/26/2021,EURO,129.1035,128.9747,129.2324
10/27/2021,EURO,129.0921,128.9624,129.2218
10/28/2021,EURO,129.0765,128.9447,129.2082
10/29/2021,EURO,129.0803,128.9465,129.2141
11/1/2021,EURO,129.5421,129.41,129.6741
11/2/2021,EURO,128.9885,128.8565,129.1206
11/3/2021,EURO,129.1324,128.9982,129.2665
11/4/2021,EURO,129.0974,128.9671,129.2276
11/5/2021,EURO,128.8635,128.7318,128.9953
11/8/2021,EURO,128.8362,128.7071,128.9653
11/9/2021,EURO,129.0544,128.9253,129.1835
11/10/2021,EURO,129.3188,129.1912,129.4465
11/11/2021,EURO,129.2012,129.0706,129.3318
11/12/2021,EURO,128.4247,128.2912,128.5582
11/15/2021,EURO,128.1229,127.9912,128.2547
11/16/2021,EURO,128.2182,128.0929,128.3435
11/17/2021,EURO,127.5956,127.4653,127.7259
11/18/2021,EURO,126.8859,126.7565,127.0153
11/19/2021,EURO,127.1462,127.0171,127.2753
11/22/2021,EURO,126.8415,126.7141,126.9688
11/23/2021,EURO,126.7853,126.6571,126.9135
11/24/2021,EURO,126.4765,126.3524,126.6006
11/25/2021,EURO,126.3024,126.1753,126.4294
11/26/2021,EURO,126.1515,126.0259,126.2771
11/29/2021,EURO,126.6618,126.5353,126.7882
11/30/2021,EURO,126.9624,126.8306,127.0941
12/1/2021,EURO,127.4935,127.3629,127.6241
12/2/2021,EURO,127.4503,127.3235,127.5771
12/3/2021,EURO,127.5385,127.4129,127.6641
12/6/2021,EURO,127.3953,127.2659,127.5247
12/7/2021,EURO,127.3206,127.1947,127.4465
12/8/2021,EURO,127.0753,126.9494,127.2012
12/9/2021,EURO,127.2606,127.1341,127.3871
12/10/2021,EURO,127.6956,127.5682,127.8229
12/14/2021,EURO,127.4868,127.3624,127.6112
12/15/2021,EURO,127.5679,127.4418,127.6941
12/16/2021,EURO,127.375,127.2476,127.5024
12/17/2021,EURO,127.8721,127.7412,128.0029
12/20/2021,EURO,127.9747,127.8435,128.1059
12/21/2021,EURO,127.5262,127.3982,127.6541
12/22/2021,EURO,127.6306,127.5,127.7612
12/23/2021,EURO,127.6785,127.55,127.8071
12/24/2021,EURO,127.9538,127.8276,128.08
12/28/2021,EURO,128.1188,127.9924,128.2453
12/29/2021,EURO,128.0856,127.9624,128.2088
12/30/2021,EURO,127.8785,127.7512,128.0059
12/31/2021,EURO,127.9932,127.8653,128.1212
1/3/2022,EURO,128.0897,127.9594,128.22
1/4/2022,EURO,128.2671,128.1371,128.3971
1/5/2022,EURO,127.8794,127.7482,128.0106
1/6/2022,EURO,128.065,127.9318,128.1982
1/7/2022,EURO,128.0379,127.9071,128.1688
1/10/2022,EURO,128.0182,127.8906,128.1459
1/11/2022,EURO,128.2515,128.1247,128.3782
1/12/2022,EURO,128.4209,128.2935,128.5482
1/13/2022,EURO,128.7624,128.6329,128.8918
1/14/2022,EURO,129.4921,129.3682,129.6159
1/17/2022,EURO,129.5079,129.3794,129.6365
1/18/2022,EURO,129.2859,129.1629,129.4088
1/19/2022,EURO,129.2059,129.0765,129.3353
1/20/2022,EURO,128.6988,128.5735,128.8241
1/21/2022,EURO,128.7424,128.6141,128.8706
1/24/2022,EURO,128.7115,128.5812,128.8418
1/25/2022,EURO,128.5247,128.3947,128.6547
1/26/2022,EURO,128.2582,128.1318,128.3847
1/27/2022,EURO,128.1053,127.9818,128.2288
1/28/2022,EURO,127.3735,127.2488,127.4982
1/31/2022,EURO,127.2215,127.0988,127.3441
2/1/2022,EURO,127.1009,126.9765,127.2253
2/2/2022,EURO,127.6376,127.5118,127.7635
2/3/2022,EURO,128.0462,127.9194,128.1729
2/4/2022,EURO,128.0776,127.9524,128.2029
2/7/2022,EURO,129.305,129.1782,129.4318
2/8/2022,EURO,129.2729,129.1488,129.3971
2/9/2022,EURO,129.5638,129.4394,129.6882
2/10/2022,EURO,129.5594,129.4312,129.6876
2/11/2022,EURO,129.6138,129.4847,129.7429
2/14/2022,EURO,129.4653,129.3382,129.5924
2/15/2022,EURO,129,128.8741,129.1259
2/16/2022,EURO,129.0685,128.9424,129.1947
2/17/2022,EURO,129.2485,129.1182,129.3788
2/18/2022,EURO,129.2244,129.0971,129.3518
2/21/2022,EURO,129.0818,128.9541,129.2094
2/22/2022,EURO,128.9929,128.8688,129.1171
2/23/2022,EURO,129.0374,128.9071,129.1676
2/24/2022,EURO,129.1156,128.9871,129.2441
2/25/2022,EURO,127.7638,127.6365,127.8912
2/28/2022,EURO,127.6453,127.5171,127.7735
3/1/2022,EURO,127.7291,127.6006,127.8576
3/2/2022,EURO,127.7253,127.5971,127.8535
3/3/2022,EURO,127.0935,126.9653,127.2218
3/4/2022,EURO,126.7262,126.6,126.8524
3/7/2022,EURO,125.6344,125.5047,125.7641
3/8/2022,EURO,124.59,124.4635,124.7165
3/9/2022,EURO,124.7462,124.6188,124.8735
3/10/2022,EURO,124.9891,124.8665,125.1118
3/11/2022,EURO,126.1024,125.9747,126.23
3/14/2022,EURO,126.2012,126.0747,126.3276
3/15/2022,EURO,125.805,125.6794,125.9306
3/16/2022,EURO,125.8426,125.7165,125.9688
3/17/2022,EURO,125.9526,125.8271,126.0782
3/18/2022,EURO,126.3971,126.2676,126.5265
3/21/2022,EURO,126.2562,126.1265,126.3859
3/22/2022,EURO,126.3788,126.2524,126.5053
3/23/2022,EURO,126.0109,125.8794,126.1424
3/24/2022,EURO,125.9694,125.8447,126.0941
3/25/2022,EURO,125.9412,125.8159,126.0665
3/28/2022,EURO,126.3309,126.2024,126.4594
3/29/2022,EURO,126.14,126.0106,126.2694
3/30/2022,EURO,126.5403,126.4118,126.6688
3/31/2022,EURO,127.8018,127.6718,127.9318
4/1/2022,EURO,127.7638,127.6324,127.8953
4/4/2022,EURO,127.105,126.9759,127.2341
4/5/2022,EURO,126.7059,126.5782,126.8335
4/6/2022,EURO,126.4574,126.3306,126.5841
4/7/2022,EURO,125.8965,125.7706,126.0224
4/8/2022,EURO,125.7626,125.6359,125.8894
4/11/2022,EURO,125.4021,125.2765,125.5276
4/12/2022,EURO,125.7674,125.6371,125.8976
4/13/2022,EURO,125.5903,125.4653,125.7153
4/14/2022,EURO,125.1629,125.0371,125.2888
4/19/2022,EURO,125.4838,125.3594,125.6082
4/20/2022,EURO,124.9368,124.81,125.0635
4/21/2022,EURO,125.2621,125.1353,125.3888
4/22/2022,EURO,125.6624,125.5376,125.7871
4/25/2022,EURO,125.0882,124.9618,125.2147
4/26/2022,EURO,124.4344,124.3094,124.5594
4/27/2022,EURO,123.8074,123.6824,123.9324
4/28/2022,EURO,122.8294,122.7053,122.9535
5/4/2022,EURO,122.1359,122.0118,122.26
5/5/2022,EURO,122.0379,121.9147,122.1612
5/6/2022,EURO,122.5347,122.4124,122.6571
5/9/2022,EURO,122.3615,122.2335,122.4894
5/10/2022,EURO,122.2374,122.1118,122.3629
5/11/2022,EURO,122.5156,122.3929,122.6382
5/12/2022,EURO,122.3644,122.2471,122.4818
5/13/2022,EURO,121.7738,121.6529,121.8947
5/16/2022,EURO,121.1082,120.9871,121.2294
5/17/2022,EURO,121.2071,121.0824,121.3318
5/18/2022,EURO,121.9618,121.8365,122.0871
5/19/2022,EURO,122.3385,122.2124,122.4647
5/20/2022,EURO,122.5424,122.4194,122.6653
5/23/2022,EURO,123.1582,123.0353,123.2812
5/24/2022,EURO,123.8694,123.7441,123.9947
5/25/2022,EURO,124.5821,124.4565,124.7076
5/26/2022,EURO,124.4432,124.3171,124.5694
5/27/2022,EURO,124.7635,124.6388,124.8882
5/30/2022,EURO,125.0159,124.8882,125.1435
5/31/2022,EURO,125.5976,125.4729,125.7224
6/2/2022,EURO,125.0865,124.9624,125.2106
6/3/2022,EURO,124.965,124.8382,125.0918
6/6/2022,EURO,125.2668,125.1382,125.3953
6/7/2022,EURO,125.4009,125.2782,125.5235
6/8/2022,EURO,124.9197,124.7941,125.0453
6/9/2022,EURO,125.3159,125.1906,125.4412
6/10/2022,EURO,125.3362,125.2129,125.4594
6/13/2022,EURO,124.4741,124.3506,124.5976
6/14/2022,EURO,123.0994,122.9771,123.2218
6/15/2022,EURO,122.8385,122.7141,122.9629
6/16/2022,EURO,122.4682,122.3447,122.5918
6/17/2022,EURO,122.4168,122.2929,122.5406
6/20/2022,EURO,123.1982,123.0735,123.3229
6/21/2022,EURO,123.4547,123.3288,123.5806
6/22/2022,EURO,123.8768,123.7565,123.9971
6/23/2022,EURO,123.6785,123.5524,123.8047
6/24/2022,EURO,123.735,123.6082,123.8618
6/27/2022,EURO,123.9012,123.7735,124.0288
6/28/2022,EURO,124.795,124.0782,125.5118
6/29/2022,EURO,124.6076,124.4829,124.7324
